,image,mask
107,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7dubap2g0w0801fgl42mg9.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7dubap2g0w0801fgl42mg9.jpg
108,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7cufm7298k0755j09uf3of.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7cufm7298k0755j09uf3of.jpg
109,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju85mpuglq8k0818d2it6hzb.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju85mpuglq8k0818d2it6hzb.jpg
110,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju30df2j09dd08351ayx2t6w.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju30df2j09dd08351ayx2t6w.jpg
111,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju3xl264ingx0850rcf0rshj.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju3xl264ingx0850rcf0rshj.jpg
112,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2raxlosl630988jdbfy9b0.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2raxlosl630988jdbfy9b0.jpg
113,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2wzu8wxtgu09880ku9x1pg.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2wzu8wxtgu09880ku9x1pg.jpg
114,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju88fpm4o0tl0871w1i6a4ds.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju88fpm4o0tl0871w1i6a4ds.jpg
115,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju89z6pqpqfx0817mfv8ixjc.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju89z6pqpqfx0817mfv8ixjc.jpg
116,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7d8m3b2e210755l8fj1yph.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7d8m3b2e210755l8fj1yph.jpg
117,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7deifq2fzn0755lc8idyh8.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7deifq2fzn0755lc8idyh8.jpg
118,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7bgnvb1sf808717qa799ir.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7bgnvb1sf808717qa799ir.jpg
119,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju1euuc65wm00799m4sjdnnn.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju1euuc65wm00799m4sjdnnn.jpg
120,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/ck2bxlujamu330725szlc2jdu.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/ck2bxlujamu330725szlc2jdu.jpg
121,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju88l66no10s0850rsda7ej1.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju88l66no10s0850rsda7ej1.jpg
122,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju8cwy02t9eq08185qn12c02.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju8cwy02t9eq08185qn12c02.jpg
123,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7crgxa28550755wbsgqkel.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7crgxa28550755wbsgqkel.jpg
124,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju84aoa3ktwn0755pfl4gfwd.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju84aoa3ktwn0755pfl4gfwd.jpg
125,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju3ya7goj6at0818v2l5ay7f.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju3ya7goj6at0818v2l5ay7f.jpg
126,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2s16zp317h0799gr67jqc2.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2s16zp317h0799gr67jqc2.jpg
127,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju5uget8krjy0818kvywd0zu.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju5uget8krjy0818kvywd0zu.jpg
128,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2okvco06xc0799kxe5n1qh.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2okvco06xc0799kxe5n1qh.jpg
129,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju0ue769mxii08019zqgdbxn.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju0ue769mxii08019zqgdbxn.jpg
130,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju1dq3x1vgx109889c7wyirg.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju1dq3x1vgx109889c7wyirg.jpg
131,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju8b1v3br45u087189kku66u.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju8b1v3br45u087189kku66u.jpg
132,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2r11x7sdgx0988o8ule0wl.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2r11x7sdgx0988o8ule0wl.jpg
133,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju306x7w05nb0835cunv799x.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju306x7w05nb0835cunv799x.jpg
134,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju32phw2bv130801yj7bkouq.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju32phw2bv130801yj7bkouq.jpg
135,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7azuu31mia0801pf9ib5ed.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7azuu31mia0801pf9ib5ed.jpg
136,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2qxxko229x08786gvxxhur.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2qxxko229x08786gvxxhur.jpg
137,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju32a52lb9rc0799xi40qs00.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju32a52lb9rc0799xi40qs00.jpg
138,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2ulk385h170799rlklxob0.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2ulk385h170799rlklxob0.jpg
139,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju84jdl9kv0i0871eog9b3i9.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju84jdl9kv0i0871eog9b3i9.jpg
140,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju8arof2qpf20850ifr1bnqj.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju8arof2qpf20850ifr1bnqj.jpg
141,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju17bz250pgd0799u1hqkj5u.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju17bz250pgd0799u1hqkj5u.jpg
142,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7ev2b12owa08500bpfpwyw.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7ev2b12owa08500bpfpwyw.jpg
143,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2mfjndoz700988b9lc3zeq.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2mfjndoz700988b9lc3zeq.jpg
144,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju30525w04r10835ygp257sb.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju30525w04r10835ygp257sb.jpg
145,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju1fyb1d69et0878muzdak9u.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju1fyb1d69et0878muzdak9u.jpg
146,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju42romflni20817etb9a0fl.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju42romflni20817etb9a0fl.jpg
147,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju18kevfrojc0835bn90f1in.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju18kevfrojc0835bn90f1in.jpg
148,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2yljr0yzhw0988ecf271ly.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2yljr0yzhw0988ecf271ly.jpg
149,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju5tenjojp1j0755ms4949h2.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju5tenjojp1j0755ms4949h2.jpg
150,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju8azmhcr66e0755t61atz72.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju8azmhcr66e0755t61atz72.jpg
151,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju1efbr0rqxz09931z0lf4vf.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju1efbr0rqxz09931z0lf4vf.jpg
152,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2phaksnahz0993yxogjcpv.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2phaksnahz0993yxogjcpv.jpg
153,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2xf8e5y2wm08359vcgk09b.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2xf8e5y2wm08359vcgk09b.jpg
154,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju1cnnziug1l0835yh4ropyg.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju1cnnziug1l0835yh4ropyg.jpg
155,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2oi8sq0i2y0801mektzvw8.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2oi8sq0i2y0801mektzvw8.jpg
156,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7dvl5m2n4t0755hlnnjjet.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7dvl5m2n4t0755hlnnjjet.jpg
157,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju3381d8bz3h07991xtl7ra0.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju3381d8bz3h07991xtl7ra0.jpg
158,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2y5zas8m7f0801d34g5owq.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2y5zas8m7f0801d34g5owq.jpg
159,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju6wuojavt740818b5qcv3iw.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju6wuojavt740818b5qcv3iw.jpg
160,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2zdvjn9h7r08553cp4eed5.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2zdvjn9h7r08553cp4eed5.jpg
161,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7d1tvt25bu08019dvw3uff.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7d1tvt25bu08019dvw3uff.jpg
162,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2nnqrqzp580855z8mhzgd6.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2nnqrqzp580855z8mhzgd6.jpg
163,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7dmlgf2ebw0871ieqas5fh.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7dmlgf2ebw0871ieqas5fh.jpg
164,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cjyzlw7f9faqr070129au64sq.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cjyzlw7f9faqr070129au64sq.jpg
165,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju8c82iosagu0817l74s4m5g.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju8c82iosagu0817l74s4m5g.jpg
166,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju1hhj6mxfp90835n3wofrap.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju1hhj6mxfp90835n3wofrap.jpg
167,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju330ofbc2l30801th5g3hw6.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju330ofbc2l30801th5g3hw6.jpg
168,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju83kxitjv340987z09m0ezy.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju83kxitjv340987z09m0ezy.jpg
169,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju32zhbnc1oy0801iyv1ix6p.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju32zhbnc1oy0801iyv1ix6p.jpg
170,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju8czvnztbf40871b4m7t78w.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju8czvnztbf40871b4m7t78w.jpg
171,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju5vi4nxlc530817uoqm2m7a.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju5vi4nxlc530817uoqm2m7a.jpg
172,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7bduyq1rjf08719giru9ho.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7bduyq1rjf08719giru9ho.jpg
173,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju3x2s11ibzi0817kk284k0j.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju3x2s11ibzi0817kk284k0j.jpg
174,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju5c7oijaqmq09878qwgqv8n.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju5c7oijaqmq09878qwgqv8n.jpg
175,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2ycp1u8g2r0799jslnp7cz.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2ycp1u8g2r0799jslnp7cz.jpg
176,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju17x0j4nfc10993y31pvlgs.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju17x0j4nfc10993y31pvlgs.jpg
177,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2yg5ht8i4p087800js8hp4.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2yg5ht8i4p087800js8hp4.jpg
178,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2xjz2ju8pe0993ysv9wg17.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2xjz2ju8pe0993ysv9wg17.jpg
179,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju1f15k3w4ct0835cmde6ypo.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju1f15k3w4ct0835cmde6ypo.jpg
180,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju1cj3f0qi5n0993ut8f49rj.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju1cj3f0qi5n0993ut8f49rj.jpg
181,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju8dpa89u6l80818dj6lldh9.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju8dpa89u6l80818dj6lldh9.jpg
182,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/ck2bxqz3evvg20794iiyv5v2m.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/ck2bxqz3evvg20794iiyv5v2m.jpg
183,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju8aqq8uqmoq0987hphto9gg.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju8aqq8uqmoq0987hphto9gg.jpg
184,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju8bm24yrrdp081829mbo8ic.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju8bm24yrrdp081829mbo8ic.jpg
185,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7eea9b2m0z0801ynqv1fqu.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7eea9b2m0z0801ynqv1fqu.jpg
186,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7d5m0p23kn09871rk7pu3v.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7d5m0p23kn09871rk7pu3v.jpg
187,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7d3oc82cho0755dajlwldz.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7d3oc82cho0755dajlwldz.jpg
188,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju772304yw5t0818vbw8kkjf.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju772304yw5t0818vbw8kkjf.jpg
189,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7bmi1v1pnj0987pa52jjok.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7bmi1v1pnj0987pa52jjok.jpg
190,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju42g865lorv07552ytz6xxa.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju42g865lorv07552ytz6xxa.jpg
191,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju6yywx1whbb0871ksgfgf9f.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju6yywx1whbb0871ksgfgf9f.jpg
192,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju1f5x1164xv08555654c24r.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju1f5x1164xv08555654c24r.jpg
193,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju8bi8q7rlmn0871abc5ch8k.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju8bi8q7rlmn0871abc5ch8k.jpg
194,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju77b3wyz4160755qis4ljsb.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju77b3wyz4160755qis4ljsb.jpg
195,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2wve9v7esz0878mxsdcy04.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2wve9v7esz0878mxsdcy04.jpg
196,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju8bafgqrf4x0818twisk3ea.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju8bafgqrf4x0818twisk3ea.jpg
197,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2x7vw87mu30878hye2ca0m.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2x7vw87mu30878hye2ca0m.jpg
198,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2oo0wh0bqy0878biujeyhe.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2oo0wh0bqy0878biujeyhe.jpg
199,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju5ekty5ckzf07550c9u3ckk.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju5ekty5ckzf07550c9u3ckk.jpg
200,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju6ywm40wdbo0987pbftsvtg.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju6ywm40wdbo0987pbftsvtg.jpg
201,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju33belnbyhm0878yxl42233.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju33belnbyhm0878yxl42233.jpg
202,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2y8s56ymqr083541ggdsml.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2y8s56ymqr083541ggdsml.jpg
203,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju1cdxvz48hw0801i0fjwcnk.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju1cdxvz48hw0801i0fjwcnk.jpg
204,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju8amfdtqi4x09871tygrgqe.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju8amfdtqi4x09871tygrgqe.jpg
205,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2hqt33lmra0988fr5ijv8j.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2hqt33lmra0988fr5ijv8j.jpg
206,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju16b6ynq8e40988m8vx0xnj.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju16b6ynq8e40988m8vx0xnj.jpg
207,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7cq6su27qv075574dir0r3.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7cq6su27qv075574dir0r3.jpg
208,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju1c8ffau5770835g0g343o8.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju1c8ffau5770835g0g343o8.jpg
209,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju6z2616wqbk07555bvnuyr1.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju6z2616wqbk07555bvnuyr1.jpg
210,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju1cyjb5qtie0993njqne9m3.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju1cyjb5qtie0993njqne9m3.jpg
211,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2syxa93yw40799x2iuwabz.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2syxa93yw40799x2iuwabz.jpg
212,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2rkjfwoxys0993x768l1j2.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2rkjfwoxys0993x768l1j2.jpg
213,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju8567gdlcbq0801dwwyo2jt.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju8567gdlcbq0801dwwyo2jt.jpg
